51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
!6;SIMULATION;ECONOMY;CLASS;MEASURE;TERM;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068
*;698;EUR;IMMOBILIER;RET_IDX;0;100;100.0720565;85.96509296;85.49038649;93.09510883;93.25239674;80.703656;82.14420348;79.09385414;71.84366631;79.49405816;85.19966576;85.19252296;83.3670772;77.58688251;90.46526152;99.01156252;98.76456618;97.58883524;94.11640522;86.61287779;81.579321;85.05344121;77.03728684;74.75031713;89.08220291;94.76215621;109.5545514;116.2124511;121.887704;136.5762218;152.1934142;165.9806755;149.4727799;138.4377172;136.2447204;137.3447084;142.9874442;131.5034399;123.3680676;109.7942353;109.2992791;134.5422598;141.0569296;149.8383592;163.9546778;160.8002288;158.0102359;156.9790841;154.4763168;164.9483861
*;699;EUR;VALN;DEF;0;1;1.003341126;1.006620433;1.005721657;0.998608304;0.984279385;0.967287212;0.954948289;0.946162716;0.937466528;0.934892608;0.934326017;0.934459089;0.932885877;0.93068255;0.926139909;0.919870391;0.918091439;0.91228584;0.899318043;0.879692483;0.856632613;0.83069386;0.813658707;0.797868192;0.78264;0.771933334;0.76547739;0.761229872;0.757024708;0.752730182;0.747492155;0.739822861;0.732663267;0.724934703;0.714906237;0.703455135;0.692482642;0.681211737;0.671786499;0.663619656;0.653273137;0.643237991;0.632223938;0.622443908;0.612985143;0.604605188;0.594114681;0.582312227;0.569907085;0.556723681
*;699;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.6765525;101.4162628;102.8932033;105.3463401;108.3019061;111.0922449;113.8417425;116.728252;119.1984984;121.5277011;123.6242457;125.5868168;127.5938051;129.52527;131.3230373;132.9229296;135.0136811;138.0247859;141.7396724;145.8574745;150.2908177;154.1307384;157.3418665;160.5913797;163.1242325;164.5609246;165.144245;165.3721827;165.2724232;165.2731707;165.5340038;165.5425687;165.5398051;165.7984687;166.4608387;167.2816714;167.7969639;168.462254;169.0188119;169.6917106;170.5877033;171.0894185;170.8107453;169.8356375;168.073994;166.1036264;164.0713643;161.8287834;159.4350453
*;699;EUR;EQUITY;RET_IDX;0;100;92.59364264;94.44079725;77.07806089;81.32425207;78.62305537;72.93496265;66.90447248;74.93408783;68.10976562;88.24649865;94.14116575;100.2953616;85.15749212;75.85520591;59.12444672;44.22676756;42.92956954;54.70179941;46.77513628;34.05817706;47.45206979;41.46146298;38.86433613;29.53434366;28.58600694;24.03099055;16.48923167;19.03796321;14.3777422;12.72514001;8.118296311;8.516585813;10.8225374;10.05821723;9.085607407;7.278790075;8.791605944;11.90936282;13.33917483;17.83509193;13.63664396;15.68831838;12.37654558;14.12912225;13.94602905;12.93058602;13.29164619;17.8745476;16.14260259;9.949776062
*;699;EUR;IMMOBILIER;RET_IDX;0;100;93.91678444;90.34705807;81.10523949;82.82744503;83.98678229;72.94918455;70.20720555;75.4448651;66.78420912;71.50798364;75.58784661;92.42609623;90.0038675;99.62285018;97.98527256;71.35062392;74.55676198;90.16100819;101.7025309;99.40550528;108.4856272;94.10972682;101.9932562;93.89494288;85.89208654;77.83956816;69.71069381;81.63108294;87.78207354;85.43524328;100.0285266;86.76738601;96.20185481;102.0553941;101.2249867;87.79230459;90.60150603;86.16618013;87.2108581;102.5486114;94.14716449;102.972759;98.89735541;109.8901131;111.2243101;125.1878013;130.6126883;141.0854234;148.0799732;120.5309863
*;700;EUR;VALN;DEF;0;1;1.003341126;1.010285747;1.01981509;1.030183112;1.039000716;1.042855456;1.043452095;1.041930273;1.040139155;1.039900435;1.037082851;1.035648725;1.035893852;1.034688501;1.027033923;1.020707324;1.011007108;0.995406683;0.976595548;0.956334346;0.936937399;0.915353719;0.89404867;0.872777448;0.852443152;0.832523642;0.812145327;0.789812867;0.768831788;0.743451984;0.718334869;0.698773861;0.681581707;0.670181256;0.659753725;0.650958773;0.644263996;0.63618267;0.626843723;0.613999786;0.601494817;0.587697526;0.573783728;0.559908964;0.545595108;0.533969161;0.523130203;0.512091045;0.502321006;0.492177387
*;700;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.4580335;100.4739237;100.704645;101.2411233;102.2860329;103.8065597;105.7385283;107.7781399;109.779343;112.0362672;114.3860719;116.8215588;119.1969166;122.0656934;124.976896;128.3277792;132.1366623;136.1640067;140.3597158;144.6247648;149.147965;154.0060129;159.3675559;164.9584982;170.7473283;176.9204496;183.593949;190.2314057;197.4605252;204.5535664;210.5221759;215.775192;219.896825;224.1474995;228.6418285;233.2186129;238.1508184;243.6764248;250.6500515;258.5209095;267.322111;276.1030845;284.6988011;293.3474614;300.5599963;306.2709593;311.2418607;315.0060537;318.2824515
*;700;EUR;EQUITY;RET_IDX;0;100;83.81660932;75.32780698;75.05697186;77.86788787;70.89952599;59.81554925;46.07740748;53.9265192;49.25505012;37.83388907;29.8543795;23.58127295;19.65839903;34.51916721;31.84289249;26.97423663;29.54410026;29.79853525;26.05836295;27.34100259;27.97091609;27.75783018;25.62288381;28.30261832;28.9245375;32.7245692;45.09143443;35.30922226;41.04059346;41.97421316;30.45154082;33.30914736;32.32731419;35.78127331;32.55009505;24.10309521;21.04110556;24.79830702;30.18622837;33.83044173;30.87724392;23.85653776;28.25126042;29.45624156;22.61630906;18.45373371;13.93517793;13.35919889;15.42465664;13.36492607
*;700;EUR;IMMOBILIER;RET_IDX;0;100;78.76511921;77.45551051;70.77589625;67.72757954;82.43425373;72.59493636;64.82214915;67.30665995;59.33666449;63.87354473;56.85895376;52.75901472;52.34457504;64.32025489;49.09865506;48.25586732;52.56297676;50.66668805;50.88621693;48.23726631;47.92053599;45.62040912;46.57101759;46.38614724;50.82119711;52.87142793;65.57477613;63.64142287;77.00701837;77.40060287;62.84846033;67.6985936;57.6713621;57.73439663;57.29576391;56.16252335;60.65089087;63.46142815;73.41755877;79.94928431;82.93265507;82.33674631;85.13821909;86.44420897;91.10882944;99.25020222;109.1800624;111.8958838;105.9976475;101.8066119
*;701;EUR;VALN;DEF;0;1;1.003341126;1.008075165;1.011635141;1.010295355;1.002591436;0.989270351;0.975478875;0.963495486;0.952028043;0.944615069;0.941516879;0.94431754;0.950816234;0.960202892;0.968196554;0.97368307;0.973455208;0.966220657;0.948947378;0.929593052;0.903416265;0.869666847;0.824840212;0.778966888;0.732409152;0.693427923;0.662550457;0.634093163;0.609132977;0.586929301;0.56914655;0.554330859;0.542761792;0.531560703;0.522474001;0.515657778;0.509520041;0.5014573;0.491479722;0.479721278;0.464993565;0.446164931;0.427035565;0.406784245;0.387896823;0.370931301;0.354534974;0.339497762;0.324467888;0.312886449
*;701;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.539935;101.050962;101.9487922;103.3477472;104.9411862;106.518657;107.7487622;108.6553831;108.9453675;108.788474;108.070186;106.8347658;105.3429656;103.9681554;102.9305171;102.3353153;102.645088;104.0403885;105.8654613;108.4378089;112.2054515;117.4004703;123.2804485;129.7939951;135.69063;140.8708295;146.0156339;151.3483684;156.5168149;160.8749676;165.2635401;169.3586039;173.7279111;178.282364;182.8934249;187.758142;193.287402;200.1530999;208.0921666;217.3023226;228.8048355;241.4435007;255.788747;270.4345765;284.8259551;299.5012864;313.8336497;328.1112007;340.7485538
*;701;EUR;EQUITY;RET_IDX;0;100;71.13547215;79.78077636;90.69881404;131.4905822;177.4247878;178.5862946;189.2931422;232.7282784;209.7125704;229.3008115;237.973778;272.4252412;140.5702332;116.8493892;139.6749129;142.5406301;189.484393;282.1128744;229.4770067;189.7598534;331.6968281;253.0749464;350.9243955;380.6547332;442.9809702;315.5932846;389.9827097;413.0586046;316.4422789;289.0953669;268.9619154;294.208855;245.283871;223.7183969;178.4641361;173.4353432;164.7383469;170.3734271;156.7405448;235.4388565;311.1961456;312.6143048;310.5364171;259.5506231;270.1275922;269.3681755;288.2655753;450.6878692;469.8094678;412.9314895
*;701;EUR;IMMOBILIER;RET_IDX;0;100;88.75998277;101.2762272;111.5641538;119.6018939;154.1211344;145.8830488;142.4384853;145.494231;133.7615951;119.5986361;110.5467514;110.7443781;85.21581962;79.56141477;74.3247034;79.38383834;106.97881;127.6666792;110.0318451;104.2109063;116.2888816;144.7239345;144.458029;146.7016404;144.2025312;140.3159623;150.4950479;149.2465698;139.9120488;138.2286685;147.667999;126.8324399;121.3835966;119.4249421;124.4858009;122.5182562;121.6625353;121.4757341;133.073861;134.7531924;153.5903583;148.2028719;170.2553066;166.9645183;163.182893;179.7249261;165.7035964;182.0767473;154.9293694;159.5351686
*;702;EUR;VALN;DEF;0;1;1.003341126;1.001030859;0.996268379;0.986724483;0.970858262;0.944120342;0.911839108;0.876731223;0.838211226;0.795569191;0.752561537;0.710761436;0.671743657;0.635949636;0.608302436;0.587176172;0.568241904;0.551168745;0.535594595;0.517613;0.498270155;0.480243131;0.46067444;0.440894811;0.422655209;0.405556082;0.388430594;0.371718615;0.355966053;0.339128272;0.320598453;0.301644944;0.283397889;0.268423441;0.255763355;0.24746176;0.241172265;0.235602844;0.229722069;0.223942536;0.217171055;0.209744413;0.202213807;0.19496892;0.189059712;0.182984403;0.176400419;0.1686312;0.160618366;0.153281605
*;702;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.7905196;101.7958408;103.1778952;104.8859626;107.5721167;111.2926682;115.7089378;120.6814429;126.30384;132.2534732;138.1707588;143.633035;148.4020934;151.4149094;152.6898182;153.0399486;153.2661208;153.3741854;153.6523382;154.0406392;154.1487632;154.3054415;154.360339;153.8175858;152.8149315;151.7230996;149.9227428;147.5484417;145.0824337;143.0930942;141.0537831;138.3743797;134.2865977;128.956458;122.0784798;114.7046403;107.4069789;100.6201594;94.18007406;88.18968697;82.85606599;77.88383975;73.19142368;68.53377127;64.25979613;60.59782745;57.63060447;55.00182745;52.47321288
*;702;EUR;EQUITY;RET_IDX;0;100;81.80644519;72.27708542;70.34291872;78.88178724;104.2383291;144.3895096;167.530946;169.8997638;205.2176886;188.5193794;230.781563;225.3275836;285.3159257;261.8246822;205.1075738;212.3581302;189.7051375;186.6768918;223.9492;194.6220616;268.8237146;272.3921969;262.1481313;242.9648195;272.423315;314.8017598;203.2209058;181.0954142;161.4027699;200.7129893;214.6816454;176.623484;115.7782476;87.9477041;77.25916649;93.4484917;71.14961549;63.31581361;65.62874877;76.0926706;72.03549061;90.44121298;74.41082177;63.87641715;67.41048919;62.40111159;84.1285565;101.594557;112.1791812;120.8703155
*;702;EUR;IMMOBILIER;RET_IDX;0;100;106.03195;98.41561673;102.0666373;118.970304;158.4668362;178.1462964;184.417945;197.8711246;255.3375098;280.2859173;307.1397467;289.0453673;340.4068945;329.2646005;331.5201039;317.0440237;365.0529068;342.4541097;391.1659445;390.0487323;427.6202833;498.6418921;478.7277037;421.1705855;425.9672339;449.2257303;445.037645;437.671852;456.3265283;528.9277987;631.2240404;703.7063344;716.4068176;759.7325538;630.2626099;538.9656038;559.844455;617.3841446;590.0967983;723.6248923;835.0791306;942.9017683;1055.555712;939.183605;1041.538149;1093.480327;1268.185634;1190.451787;1212.895757;1335.249051
*;703;EUR;VALN;DEF;0;1;1.003341126;1.006564184;1.003394431;0.992522899;0.975707674;0.951331322;0.927793966;0.906970116;0.890777802;0.878550434;0.867195835;0.856254359;0.845635879;0.834896562;0.826500565;0.82043921;0.815004233;0.809840273;0.806045253;0.801591666;0.798810406;0.798254618;0.798478501;0.798061022;0.798757458;0.797310321;0.792438257;0.78384079;0.769542496;0.752608669;0.733278465;0.709056205;0.686818833;0.663352892;0.637118187;0.612245395;0.585209574;0.556506311;0.530437209;0.504753052;0.478556356;0.454191453;0.430296486;0.405939393;0.384689394;0.364805643;0.345435859;0.327982636;0.312570481;0.299420258
*;703;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.6823879;101.5906757;103.157436;105.3388795;108.0629123;110.8603477;113.4094772;115.236589;116.5190128;117.626731;118.5347096;119.0745239;119.0647668;118.2309089;116.6740636;114.5232683;111.9320645;108.8581954;105.4121747;101.7396972;97.85136351;93.9273621;90.20113337;86.57671034;83.19411248;80.15316385;77.49851613;75.25071767;73.08340688;71.13730052;69.22318751;67.26489716;65.34228247;63.58772261;61.81393785;60.16928015;58.64527189;56.97764543;55.24536582;53.50432399;51.69230953;49.91561185;48.28067633;46.47125607;44.55001478;42.68666084;40.7795318;38.91486886;37.01126129
*;703;EUR;EQUITY;RET_IDX;0;100;96.6402817;81.51043414;73.88516858;56.8671126;53.9054403;59.81760432;61.71737967;69.99726189;83.53272125;79.78108328;88.64638581;94.78059121;92.2730074;105.2027632;126.9285149;152.3321437;122.629531;132.6301626;115.2375391;128.4415716;125.8301457;110.2496237;115.272358;73.49955093;62.14958076;70.30212193;54.17900222;46.00818302;34.46877537;27.15634585;24.48328888;23.88728766;27.35791394;28.24569461;23.21549538;23.31593443;33.54754752;28.73372355;17.93539177;13.5861983;12.76359685;13.21796379;13.83093259;10.40520959;12.96752782;11.40619168;14.767679;18.60021761;10.66393146;11.90311604
*;703;EUR;IMMOBILIER;RET_IDX;0;100;100.4270858;99.80578965;113.5809205;114.0811863;129.0598129;143.3196777;137.1237051;144.1757766;147.1323386;173.3879097;180.4858689;181.0161428;202.2658553;206.662923;238.5697471;254.6495964;245.8545601;220.6025985;205.4883818;186.6945261;161.9432174;144.5108998;160.7897037;133.1099739;123.6861221;138.0354881;146.2742493;165.9182476;161.7099459;174.677759;211.6120952;182.9964024;183.628547;215.0747434;197.6337728;208.5783295;242.9920786;262.5570602;240.9927378;251.0340319;221.0751206;211.8665449;212.3328552;200.228592;213.9568255;225.8171362;228.4950354;210.0560714;185.2618103;213.3216038
*;704;EUR;VALN;DEF;0;1;1.003341126;1.008490444;1.01195709;1.011987827;1.013558805;1.011975885;1.011521456;1.008888897;1.007670581;1.006440058;1.00393315;1.001138363;1.002331567;1.006504485;1.009301401;1.006645109;1.006966749;1.008978127;1.012017002;1.009588671;1.005383461;1.006245138;1.009995429;1.013620623;1.016969491;1.019347837;1.016128429;1.012730735;1.008743001;1.004260844;0.996202872;0.984802223;0.965422852;0.94274862;0.91878088;0.897926167;0.875147667;0.850425475;0.824024704;0.797324595;0.77520956;0.760070623;0.746890385;0.73457231;0.722950043;0.710703658;0.695971479;0.680357208;0.664770137;0.646839021
*;704;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.5600739;101.0329757;101.9077687;103.0083365;104.8067392;107.0376617;109.6180496;112.5401401;115.7925489;119.4889265;123.5111679;127.5849126;131.7947522;136.2842958;141.772936;147.7028635;153.5408916;159.3664989;165.8456854;173.0806257;180.4180527;187.935194;195.4091302;203.2405866;211.7472467;221.5635642;232.4291165;244.3060889;256.9399632;270.0704502;284.7719717;301.7939547;321.076147;341.7334948;362.6005518;384.4490724;407.2311912;430.6899613;453.6897384;474.949932;492.6965251;508.0144095;523.2738801;537.4846603;551.9153754;567.4316466;582.8991701;597.3688494;613.7994127
*;704;EUR;EQUITY;RET_IDX;0;100;113.841663;110.8417881;124.4798122;103.5682884;116.7263722;106.0084581;102.0491166;94.65522481;92.50849534;85.90416214;78.27156055;82.20071844;88.10615565;56.63333455;78.12976315;59.47430224;54.48400209;38.40076452;45.76207554;38.6760249;27.69373361;32.49724459;23.79876094;20.37110143;15.7467086;19.55872502;19.14168958;21.1079449;20.5952863;16.84888747;17.37874276;17.13768022;14.04421442;16.61556615;16.26930353;17.20703235;18.38994532;22.36779086;22.98726012;27.62762649;24.11675565;26.07722382;27.75315149;28.80949349;22.69154899;28.28781903;25.68943069;24.24035222;24.45183727;19.66043236
*;704;EUR;IMMOBILIER;RET_IDX;0;100;93.95435014;94.50428733;92.67461764;67.13580155;74.26450228;71.71928277;72.49683076;64.59301166;64.66681408;63.6279983;57.07225896;44.48991453;41.72155805;52.55222064;55.59066455;46.64665004;44.7283901;41.79196387;45.51335841;44.59128069;37.84796736;36.72532132;34.14251158;34.5296914;28.81875648;28.91334029;26.93813326;26.85180395;24.97935799;24.07871205;22.44352864;28.86563082;28.69285153;28.83564436;23.3226285;25.67432618;27.16341016;30.26718151;33.59366934;32.84060425;28.80063453;29.6820383;31.32945622;30.18173516;27.22787149;27.18310268;26.63069301;29.69819594;32.57066354;27.39875814
*;705;EUR;VALN;DEF;0;1;1.003341126;1.007635463;1.004950883;1.00209608;0.998449326;0.989191697;0.973721561;0.955136262;0.928646273;0.902346051;0.87094016;0.828788926;0.777443967;0.721833757;0.6668237;0.621716996;0.585799117;0.557177702;0.537295334;0.517492974;0.49238224;0.46269334;0.434232296;0.409320014;0.389796532;0.37388427;0.357326657;0.340579426;0.32413939;0.309129899;0.295062056;0.281062329;0.267895246;0.25429558;0.240680872;0.228039495;0.215278915;0.202976231;0.190524948;0.178770777;0.169651252;0.162947878;0.15794997;0.155268602;0.153517963;0.152261244;0.152073276;0.152196547;0.152570956;0.153515228
*;705;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.6217705;101.3952309;102.4123639;103.662572;105.7088404;108.5724183;112.23272;117.051206;122.2814136;128.6569576;137.563802;149.1277852;163.3221201;179.5802373;195.5155573;210.4130994;223.8270769;235.4773659;247.4961089;262.7158026;281.8935207;303.3031515;324.4573983;343.4828294;360.5465768;379.3061638;399.4554894;420.5702566;442.2472097;465.0177348;489.4919972;515.5264836;544.0495059;574.085483;604.5816627;636.8033523;670.26532;706.6134056;743.13529;772.2751234;793.0258847;806.9932033;809.6922474;805.8534146;796.9714852;783.8040331;767.099215;747.4262625;726.850815
*;705;EUR;EQUITY;RET_IDX;0;100;87.51699862;86.40079621;86.88106955;106.7215238;96.25486232;92.22492197;81.05017995;87.29452498;53.31278824;57.64827439;62.60164026;78.49350214;84.10591685;86.61526056;83.89630729;71.1708213;54.16775997;51.40342748;74.57333031;115.2515903;103.1697773;103.83431;90.14880226;65.61131693;68.00564511;69.58960938;74.3244509;73.79906754;93.88214417;89.5667791;116.2455522;103.736043;100.1163302;97.06573178;122.3193108;151.8417974;235.2895693;258.3558711;275.102336;191.8158012;149.5219677;176.3522443;154.9765331;205.9033438;216.1881743;223.9436308;228.8766882;200.8561578;206.0690189;157.8300138
*;705;EUR;IMMOBILIER;RET_IDX;0;100;93.52954924;105.5156048;81.34354037;74.13326333;77.83039959;73.36792583;79.10079444;104.2834718;96.90494677;85.83831224;106.2015849;117.4674112;124.59677;138.5235333;130.363854;140.343179;134.5107558;107.4573606;126.4590837;155.729586;149.5117213;139.0577796;120.1558345;107.1455818;106.6279528;120.7944929;136.2264912;138.7497959;135.5745314;139.2201086;129.4301564;126.3556339;122.1601079;131.1164196;139.5175471;146.8845132;163.5798356;187.9425052;211.7008386;194.8512618;185.6013305;191.3321771;174.1383317;205.3659913;207.1527618;192.0488995;203.6693092;205.0528354;186.9578674;168.0742733
*;706;EUR;VALN;DEF;0;1;1.003341126;1.003090155;1.004778665;1.003862529;1.001165806;0.993439428;0.98246797;0.966620574;0.952190286;0.935303584;0.916733882;0.894790535;0.872885109;0.857879082;0.852041694;0.852889645;0.855574602;0.858783223;0.861221926;0.85975483;0.855283629;0.850661085;0.848618849;0.847520431;0.847329515;0.846259736;0.841142249;0.829791084;0.81268565;0.790439662;0.762002423;0.73156571;0.699709501;0.668822573;0.633499332;0.597287471;0.561700836;0.524786318;0.489080021;0.455801899;0.427058678;0.401198811;0.375982279;0.349388364;0.322725553;0.293407425;0.2635012;0.233327999;0.206916699;0.183990258
*;706;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.8011436;101.349235;102.2037496;103.1186142;104.470778;106.0298349;108.0551044;110.0598632;112.3120546;114.7769263;117.4830173;119.9758412;121.5874762;122.0001253;121.6466592;120.9674782;120.1247635;119.3502705;119.0817449;119.3281904;119.523413;119.5986601;119.3496171;118.9926962;118.7401848;119.0047668;120.0809159;121.9989648;124.6330869;128.1076637;132.1718142;136.9840103;141.8437982;147.8026007;154.3527855;161.207111;168.9517145;176.9680869;184.8050661;191.487608;197.5706932;203.592807;211.0190405;219.7695226;231.0619395;244.7573284;261.7366586;278.9514788;295.4975962
*;706;EUR;EQUITY;RET_IDX;0;100;90.05471019;80.65131273;110.9178773;109.2668774;135.2134758;97.90487936;80.59243059;61.1776647;69.87870315;52.96938672;56.92402206;38.36349687;34.01645468;34.83706378;24.0234457;32.10008215;24.6885824;26.68145258;28.20172486;26.21362807;18.88488455;17.18275608;16.87248375;18.32861092;21.49931613;26.81593776;19.97868725;20.12921538;25.99800587;41.64448462;50.56758799;53.08860988;51.25471965;47.05119187;43.70463711;57.83064274;73.30586684;100.2383341;123.4075542;116.7811495;139.3415296;135.1756322;181.6107446;185.2170293;171.0573116;193.7478144;189.3621925;189.3326658;238.7448625;259.9030258
*;706;EUR;IMMOBILIER;RET_IDX;0;100;104.4206721;92.63373915;107.2933548;103.8761042;113.6433963;106.1129989;111.5146423;102.6112621;110.936397;111.9889876;131.3485494;134.8829003;121.4250018;128.8878132;112.0159693;102.3404282;87.56454574;79.62297053;78.7234425;75.50264345;61.50288245;58.97263577;60.81570864;57.66338791;58.40870306;62.01786346;64.50424779;61.22669572;63.54215204;73.22855309;86.53422157;96.31836693;96.24628862;111.4568781;119.2349228;134.0135096;165.7571574;174.9619716;207.3586867;187.5068614;186.4938727;233.6030376;242.6043523;271.5434442;302.3746341;293.7968537;281.5490929;279.5710273;314.6991634;363.5529358
*;707;EUR;VALN;DEF;0;1;1.003341126;1.005745243;1.003427321;0.997349119;0.984332272;0.969659023;0.950509755;0.935528619;0.924432122;0.915144433;0.91141703;0.908759901;0.905997008;0.90317201;0.901872624;0.900465866;0.900034351;0.899678828;0.89956596;0.901172457;0.904013355;0.910499964;0.919450365;0.930320441;0.938753484;0.947481732;0.956226761;0.963680491;0.965808011;0.965192398;0.96132273;0.957333966;0.950833435;0.943723703;0.936433082;0.927207865;0.915789553;0.901001226;0.886139357;0.868332506;0.846435414;0.822648239;0.793262581;0.76067967;0.727971638;0.694440517;0.666459855;0.64547481;0.625388422;0.603321059
*;707;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.5645515;101.1239829;102.0258876;103.3427828;104.8410177;106.7573617;108.1824973;109.4535477;110.225297;110.5426774;110.5711129;110.4242751;109.9120377;108.9611751;107.6994544;105.9295516;103.6851711;101.4449921;98.88389335;96.19487452;93.01236031;89.68342958;86.28518303;83.10253471;79.94427484;76.76936318;73.84460115;71.2701469;68.97406154;66.81758865;64.75114234;62.59526396;60.50119809;58.41729136;56.29079806;54.32033958;52.46911923;50.58886131;48.814689;47.27453278;45.82018739;44.52066473;43.26273457;42.05976294;40.78704277;39.1731439;37.13396565;35.03431184;33.05867776
*;707;EUR;EQUITY;RET_IDX;0;100;64.03907079;74.36945718;59.35290089;61.2286506;63.19311162;40.98460789;27.9646118;35.47526329;39.85680062;36.52488828;47.736938;40.41683832;37.01077774;33.13402283;27.48387519;26.05404643;29.94515162;41.27486521;38.85676205;35.15210321;27.14774942;16.8526763;14.84638545;19.25864919;16.287278;12.9626333;14.56129967;17.19579688;15.76097126;14.32098693;17.2066461;12.5536395;12.43745301;12.16590237;9.723485954;8.118460707;10.25284293;11.25984577;11.76574306;14.68891551;14.73048585;16.35569494;14.67625754;15.55616966;20.10260051;17.22059483;14.00438157;16.03739695;22.66326406;21.47226495
*;707;EUR;IMMOBILIER;RET_IDX;0;100;100.3546968;111.0829187;115.2733725;134.8037947;135.8970492;153.7388828;138.0042309;133.9042362;143.704649;134.5511571;154.202345;153.4600144;161.6970077;153.5494911;153.3271076;171.1604816;172.0133439;188.3036945;172.0772583;179.4367968;172.7524281;167.6007477;149.2266154;157.4586662;135.2524692;130.859813;117.3135031;124.3260386;115.5805782;109.0805872;99.61685588;98.21704198;96.34841441;93.78760778;85.20195584;87.64213812;88.43104528;80.28853788;70.36868387;79.60455513;85.852547;98.45401415;109.6184648;124.4860935;149.6561499;137.7991723;123.2319535;123.3877531;132.5359987;151.9134431
*;708;EUR;VALN;DEF;0;1;1.003341126;1.007835432;1.009962529;0.999984962;0.979202642;0.960230506;0.942384435;0.921392697;0.899370118;0.881862468;0.864047059;0.844332901;0.817674296;0.785854106;0.755179669;0.723743863;0.692931765;0.661249303;0.631932702;0.605758992;0.58210455;0.558066252;0.528324989;0.496712953;0.466629892;0.434500567;0.406404723;0.380477985;0.358766693;0.342160312;0.33061833;0.320365532;0.309888221;0.299588083;0.2877313;0.276088326;0.265097062;0.255349955;0.245386704;0.234863671;0.222722619;0.210765837;0.198836404;0.185811498;0.170787221;0.153847759;0.136479243;0.119581865;0.105236587;0.093072692
*;708;EUR;INFLN;INFLN_IDX;0;100;100.2615428;100.7576861;101.6129696;103.5055419;106.3079069;109.0796273;111.7056978;114.5698748;117.5490331;120.1195085;122.4655435;125.0768703;128.3674785;132.3791941;136.1396904;139.9144614;143.4561874;147.229966;150.4643222;153.2239397;155.6301097;158.1625666;162.291547;167.88572;174.1376471;181.3813113;187.9008572;194.0387008;198.4133707;200.7863323;200.6186514;199.7666492;198.9166456;197.6823521;197.0491982;196.3324287;195.0021964;192.725849;190.6513221;188.9377933;188.3873675;188.2038492;188.2421469;189.7105191;193.7454525;201.2374964;211.7393105;225.0968413;238.1601461;250.7094984
*;708;EUR;EQUITY;RET_IDX;0;100;137.6298092;178.4742198;218.7467581;198.8427922;186.7347149;203.2246463;233.2978781;270.0772136;260.4343997;255.3849666;259.8409251;221.1062186;187.2569051;127.2019159;140.5464586;147.4653941;111.3678323;87.57925132;152.7983556;205.1674812;224.7326495;209.9490893;190.8768246;179.8323032;193.8319761;244.8744717;271.6998612;219.2784239;239.7707729;250.9192723;335.2582133;346.8690247;374.5917433;453.4185792;453.9025593;442.331586;311.7830507;357.0367466;405.3052958;506.9260744;356.6320638;314.4075047;339.6475739;368.5309434;287.3757159;357.7589647;556.3154299;592.6998049;812.0061155;649.3916008
*;708;EUR;IMMOBILIER;RET_IDX;0;100;100.7824207;100.8087952;139.3045103;137.8789094;112.000396;117.8959767;142.7986616;141.0434083;124.7749009;124.0954272;130.3048464;145.5792808;161.0820488;149.8802665;160.8826194;172.3732339;180.4681674;166.3812222;185.4221656;189.2334881;221.6519776;226.8598657;211.2061618;212.8868448;280.1538674;280.5214791;284.8685531;317.7981831;307.7518414;262.7119403;267.3667881;292.7877554;292.522694;363.7029558;381.6251721;396.3372674;372.9584213;485.5372207;513.5516729;555.4915114;544.7938712;533.3979048;568.1668988;694.6908408;803.7701687;954.210369;1101.851773;1130.175645;1209.690045;1036.230334
*;709;EUR;VALN;DEF;0;1;1.003341126;1.006627484;1.009539218;1.013540012;1.015581603;1.015646889;1.009528915;0.995787893;0.973871537;0.952017597;0.933537213;0.916541999;0.899605286;0.884885703;0.874952257;0.871233067;0.869717853;0.867275487;0.862544258;0.861046104;0.861157646;0.86064237;0.859131803;0.854912742;0.845395278;0.829155975;0.802843268;0.768901053;0.729250308;0.688378544;0.647554676;0.612369865;0.581527964;0.554443573;0.523876113;0.493040563;0.456928387;0.417950755;0.380610593;0.344418594;0.312477393;0.285018259;0.260630377;0.239057958;0.218008283;0.198827175;0.182724035;0.169141126;0.157415792;0.146677983
